,zip code,state,city
10240,64437,MO,Craig
10241,64440,MO,De Kalb
10242,64442,MO,Eagleville
10243,64075,MO,Oak Grove
10244,64053,MO,Independence
10245,64068,MO,Liberty
10246,64072,MO,Missouri City
10247,64076,MO,Odessa
10248,64081,MO,Lees Summit
10249,64083,MO,Raymore
10250,64086,MO,Lees Summit
10251,64096,MO,Waverly
10252,64012,MO,Belton
10253,64022,MO,Dover
10254,64024,MO,Excelsior Springs
10255,64030,MO,Grandview
10256,64643,MO,Hale
10257,64498,MO,Westboro
10258,64625,MO,Breckenridge
10259,64638,MO,Dawn
10260,64647,MO,Jameson
10261,64650,MO,Kingston
10262,64668,MO,Norborne
10263,64679,MO,Spickard
10264,64720,MO,Adrian
10265,64741,MO,Deerfield
10266,64748,MO,Golden City
10267,64762,MO,Liberal
10268,64788,MO,Urich
10269,64801,MO,Joplin
10270,64830,MO,Alba
10271,64834,MO,Carl Junction
10272,64840,MO,Diamond
10273,64842,MO,Fairview
10274,64844,MO,Granby
10275,64848,MO,La Russell
10276,64862,MO,Sarcoxie
10277,42337,KY,Drakesboro
10278,42343,KY,Fordsville
10279,42348,KY,Hawesville
10280,42408,KY,Dawson Springs
10281,42440,KY,Mortons Gap
10282,42456,KY,Slaughters
10283,42459,KY,Sturgis
10284,42462,KY,Waverly
10285,42539,KY,Liberty
10286,42567,KY,Eubank
10287,42602,KY,Albany
10288,42603,KY,Alpha
10289,42629,KY,Jamestown
10290,42635,KY,Pine Knot
10291,42647,KY,Stearns
10292,42649,KY,Strunk
10293,42718,KY,Campbellsville
10294,42733,KY,Elk Horn
10295,42754,KY,Leitchfield
10296,42354,KY,Mc Henry
10297,42355,KY,Maceo
10298,42368,KY,Reynolds Station
10299,42370,KY,Rosine
10300,42372,KY,Sacramento
10301,42409,KY,Dixon
10302,42420,KY,Henderson
10303,42441,KY,Nebo
10304,42458,KY,Spottsville
10305,42501,KY,Somerset
10306,42519,KY,Burnside
10307,42566,KY,Yosemite
10308,42631,KY,Marshes Siding
10309,42653,KY,Whitley City
10310,42726,KY,Clarkson
10311,42728,KY,Columbia
10312,42741,KY,Glens Fork
10313,42753,KY,Knifley
10314,42023,KY,Bardwell
10315,42056,KY,La Center
10316,42021,KY,Arlington
10317,42081,KY,Smithland
10318,50208,IA,Newton
10319,50229,IA,Prole
10320,50234,IA,Rhodes
10321,50482,IA,Ventura
10322,50532,IA,Duncombe
10323,50533,IA,Eagle Grove
10324,50538,IA,Farnhamville
10325,50540,IA,Fonda
10326,50843,IA,Cumberland
10327,50830,IA,Afton
10328,50853,IA,Massena
10329,50854,IA,Mount Ayr
10330,50135,IA,Kellogg
10331,82718,WY,Gillette
10332,82635,WY,Edgerton
10333,82640,WY,Linch
10334,82711,WY,Alva
10335,68314,NE,Bee
10336,68317,NE,Bennet
10337,68746,NE,Lynch
10338,68726,NE,Clearwater
10339,68711,NE,Amelia
10340,68723,NE,Carroll
10341,68728,NE,Concord
10342,46562,IN,Pierceton
10343,86322,AZ,Camp Verde
10344,86343,AZ,Crown King
10345,86547,AZ,Round Rock
10346,86556,AZ,Tsaile
10347,86047,AZ,Winslow
10348,86003,AZ,Flagstaff
10349,86011,AZ,Flagstaff
10350,86028,AZ,Petrified Forest Natl Pk
10351,86029,AZ,Sun Valley
10352,86038,AZ,Mormon Lake
10353,86313,AZ,Prescott
10354,86315,AZ,Prescott Valley
10355,86329,AZ,Humboldt
10356,86409,AZ,Kingman
10357,86411,AZ,Hackberry
10358,86443,AZ,Temple Bar Marina
10359,86445,AZ,Willow Beach
10360,86020,AZ,Cameron
10361,86015,AZ,Bellemont
10362,86331,AZ,Jerome
10363,29724,SC,Lando
10364,29730,SC,Rock Hill
10365,29745,SC,York
10366,29812,SC,Barnwell
10367,29831,SC,Jackson
10368,18225,PA,Harleigh
10369,18229,PA,Jim Thorpe
10370,18947,PA,Pipersville
10371,18976,PA,Warrington
10372,18980,PA,Wycombe
10373,18251,PA,Sybertsville
10374,18324,PA,Bushkill
10375,18331,PA,Gilbert
10376,18346,PA,Pocono Summit
10377,18445,PA,Newfoundland
10378,18446,PA,Nicholson
10379,18457,PA,Rowland
10380,18466,PA,Tobyhanna
10381,18470,PA,Union Dale
10382,18507,PA,Moosic
10383,18614,PA,Dushore
10384,18615,PA,Falls
10385,18617,PA,Glen Lyon
10386,18635,PA,Nescopeck
10387,18641,PA,Pittston
10388,18344,PA,Mount Pocono
10389,18351,PA,Portland
10390,18356,PA,Shawnee On Delaware
10391,24531,VA,Chatham
10392,24550,VA,Evington
10393,24557,VA,Gretna
10394,24577,VA,Nathalie
10395,24590,VA,Scottsville
10396,24598,VA,Virgilina
10397,24602,VA,Bandy
10398,24603,VA,Big Rock
10399,24622,VA,Jewell Ridge
10400,24712,WV,Athens
10401,24733,WV,Lashmeet
10402,24818,WV,Brenton
10403,24822,WV,Clear Fork
10404,24844,WV,Iaeger
10405,24851,WV,Justice
10406,24504,VA,Lynchburg
10407,24517,VA,Altavista
10408,24522,VA,Appomattox
10409,24529,VA,Buffalo Junction
10410,24549,VA,Dry Fork
10411,24553,VA,Gladstone
10412,24579,VA,Natural Bridge Station
10413,24595,VA,Sweet Briar
10414,24599,VA,Wingina
10415,24724,WV,Freeman
10416,24731,WV,Kegley
10417,24736,WV,Matoaka
10418,24813,WV,Bartley
10419,24862,WV,Mohawk
10420,24898,WV,Wyoming
10421,24946,WV,Hillsboro
10422,24957,WV,Maxwelton
10423,24606,VA,Boissevain
10424,24607,VA,Breaks
10425,24614,VA,Grundy
10426,24628,VA,Maxie
10427,24656,VA,Vansant
10428,24715,WV,Bramwell
10429,84622,UT,Centerfield
10430,84627,UT,Ephraim
10431,84632,UT,Fountain Green
10432,84653,UT,Salem
10433,84654,UT,Salina
10434,84657,UT,Sigurd
10435,67109,KS,Mullinville
10436,67119,KS,Oxford
10437,67132,KS,Rosalia
10438,67026,KS,Clearwater
10439,67152,KS,Wellington
10440,67337,KS,Coffeyville
10441,67458,KS,Longford
10442,67519,KS,Belpre
10443,48108,MI,Ann Arbor
10444,48117,MI,Carleton
10445,48127,MI,Dearborn Heights
10446,48134,MI,Flat Rock
10447,48173,MI,Rockwood
10448,48218,MI,River Rouge
10449,52221,IA,Guernsey
10450,52235,IA,Hills
10451,52531,IA,Albia
10452,52540,IA,Brighton
10453,52563,IA,Hedrick
10454,52574,IA,Mystic
10455,52639,IA,Montrose
10456,52577,IA,Oskaloosa
10457,52619,IA,Argyle
10458,52573,IA,Mount Sterling
10459,52332,IA,Shellsburg
10460,52334,IA,South Amana
10461,30438,GA,Manassas
10462,30446,GA,Newington
10463,30470,GA,Tarrytown
10464,30473,GA,Uvalda
10465,30017,GA,Grayson
10466,30025,GA,Social Circle
10467,30038,GA,Lithonia
10468,30052,GA,Loganville
10469,30055,GA,Mansfield
10470,30071,GA,Norcross
10471,30019,GA,Dacula
10472,30005,GA,Alpharetta
10473,30008,GA,Marietta
10474,30022,GA,Alpharetta
10475,30024,GA,Suwanee
10476,30041,GA,Cumming
10477,30066,GA,Marietta
10478,30082,GA,Smyrna
10479,30083,GA,Stone Mountain
10480,30094,GA,Conyers
10481,30113,GA,Buchanan
10482,30125,GA,Cedartown
10483,30145,GA,Kingston
10484,30148,GA,Marble Hill
10485,30152,GA,Kennesaw
10486,30204,GA,Barnesville
10487,30215,GA,Fayetteville
10488,30217,GA,Franklin
10489,30218,GA,Gay
10490,30223,GA,Griffin
10491,30233,GA,Jackson
10492,30248,GA,Locust Grove
10493,30253,GA,Mcdonough
10494,30256,GA,Meansville
10495,30268,GA,Palmetto
10496,30273,GA,Rex
10497,30274,GA,Riverdale
10498,30288,GA,Conley
10499,30296,GA,Riverdale
10500,30303,GA,Atlanta
10501,30263,GA,Newnan
10502,30319,GA,Atlanta
10503,30429,GA,Hagan
10504,30009,GA,Alpharetta
10505,30028,GA,Cumming
10506,36912,AL,Lisman
10507,36921,AL,Toxey
10508,36922,AL,Ward
10509,36481,AL,Vredenburgh
10510,36569,AL,Saint Stephens
10511,36732,AL,Demopolis
10512,36849,AL,Auburn University
10513,36919,AL,Silas
10514,36006,AL,Billingsley
10515,36374,AL,Skipperville
10516,36507,AL,Bay Minette
10517,36052,AL,Mathews
10518,36092,AL,Wetumpka
10519,36273,AL,Ranburne
10520,36038,AL,Gantt
10521,36082,AL,Troy
10522,36112,AL,Montgomery
10523,36321,AL,Cowarts
10524,36421,AL,Andalusia
10525,36439,AL,Excel
10526,36454,AL,Lenox
10527,36512,AL,Bucks
10528,36543,AL,Huxford
10529,36555,AL,Magnolia Springs
10530,36568,AL,Saint Elmo
10531,36590,AL,Theodore
10532,36615,AL,Mobile
10533,36616,AL,Mobile
10534,36688,AL,Mobile
10535,36753,AL,Mc Williams
10536,36766,AL,Oak Hill
10537,36859,AL,Holy Trinity
10538,36865,AL,Loachapoka
10539,36913,AL,Melvin
10540,36108,AL,Montgomery
10541,36256,AL,Daviston
10542,36115,AL,Montgomery
10543,36323,AL,Elba
10544,36528,AL,Dauphin Island
10545,23457,VA,Virginia Beach
10546,23651,VA,Fort Monroe
10547,23693,VA,Yorktown
10548,23801,VA,Fort Lee
10549,23004,VA,Arvonia
10550,23440,VA,Tangier
10551,23456,VA,Virginia Beach
10552,23459,VA,Virginia Beach
10553,23601,VA,Newport News
10554,19803,DE,Wilmington
10555,19945,DE,Frankford
10556,19967,DE,Millville
10557,19971,DE,Rehoboth Beach
10558,19979,DE,Viola
10559,19534,PA,Lenhartsville
10560,19540,PA,Mohnton
10561,19606,PA,Reading
10562,19731,DE,Port Penn
10563,19802,DE,Wilmington
10564,86337,AZ,Seligman
10565,63030,MO,Fletcher
10566,63033,MO,Florissant
10567,63034,MO,Florissant
10568,63043,MO,Maryland Heights
10569,63050,MO,Hillsboro
10570,63068,MO,New Haven
10571,63071,MO,Richwoods
10572,63074,MO,Saint Ann
10573,63077,MO,Saint Clair
10574,63090,MO,Washington
10575,63101,MO,Saint Louis
10576,63108,MO,Saint Louis
10577,63109,MO,Saint Louis
10578,63116,MO,Saint Louis
10579,63121,MO,Saint Louis
10580,63122,MO,Saint Louis
10581,63123,MO,Saint Louis
10582,63126,MO,Saint Louis
10583,63127,MO,Saint Louis
10584,63131,MO,Saint Louis
10585,66032,KS,Garnett
10586,66041,KS,Lancaster
10587,17064,PA,Mount Gretna
10588,17068,PA,New Bloomfield
10589,87010,NM,Cerrillos
10590,87029,NM,Lindrith
10591,87035,NM,Moriarty
10592,87047,NM,Sandia Park
10593,87052,NM,Santo Domingo Pueblo
10594,87064,NM,Youngsville
10595,87070,NM,Clines Corners
10596,87072,NM,Cochiti Pueblo
10597,87111,NM,Albuquerque
10598,87122,NM,Albuquerque
10599,87301,NM,Gallup
10600,87312,NM,Continental Divide
10601,87316,NM,Fort Wingate
10602,87319,NM,Mentmore
10603,87323,NM,Thoreau
10604,87327,NM,Zuni
10605,87415,NM,Flora Vista
10606,87418,NM,La Plata
10607,87505,NM,Santa Fe
10608,87516,NM,Canones
10609,87517,NM,Carson
10610,87525,NM,Taos Ski Valley
10611,87533,NM,Espanola
10612,87539,NM,La Madera
10613,87004,NM,Bernalillo
10614,87007,NM,Casa Blanca
10615,87015,NM,Edgewood
10616,87017,NM,Gallina
10617,87041,NM,Pena Blanca
10618,87056,NM,Stanley
10619,87832,NM,San Antonio
10620,87937,NM,Hatch
10621,97070,OR,Wilsonville
10622,97071,OR,Woodburn
10623,97102,OR,Arch Cape
10624,97108,OR,Beaver
10625,97117,OR,Gales Creek
10626,97121,OR,Hammond
10627,97124,OR,Hillsboro
10628,97128,OR,Mcminnville
10629,97135,OR,Pacific City
10630,67065,KS,Isabel
10631,67071,KS,Lake City
10632,67111,KS,Murdock
10633,67159,KS,Zenda
10634,67202,KS,Wichita
10635,67203,KS,Wichita
10636,67208,KS,Wichita
10637,67214,KS,Wichita
10638,67341,KS,Dennis
10639,67356,KS,Oswego
10640,67547,KS,Kinsley
10641,67550,KS,Larned
10642,67422,KS,Bennington
10643,67554,KS,Lyons
10644,67573,KS,Raymond
10645,67628,KS,Cedar
10646,67629,KS,Clayton
10647,67632,KS,Damar
10648,67634,KS,Dorrance
10649,67638,KS,Gaylord
10650,67642,KS,Hill City
10651,67646,KS,Logan
10652,67653,KS,Norcatur
10653,67656,KS,Ogallah
10654,67625,KS,Bogue
10655,67637,KS,Ellis
10656,67647,KS,Long Island
10657,67648,KS,Lucas
10658,67667,KS,Schoenchen
10659,67675,KS,Woodston
10660,67730,KS,Atwood
10661,67736,KS,Gove
10662,67738,KS,Grinnell
10663,67744,KS,Ludell
10664,67751,KS,Park
10665,67762,KS,Weskan
10666,67853,KS,Ingalls
10667,67862,KS,Manter
10668,67863,KS,Marienthal
10669,67877,KS,Sublette
10670,67951,KS,Hugoton
10671,67151,KS,Walton
10672,67204,KS,Wichita
10673,67211,KS,Wichita
10674,67217,KS,Wichita
10675,67218,KS,Wichita
10676,67235,KS,Wichita
10677,98292,WA,Stanwood
10678,98296,WA,Snohomish
10679,98305,WA,Beaver
10680,98331,WA,Forks
10681,98336,WA,Glenoma
10682,98339,WA,Port Hadlock
10683,98356,WA,Morton
10684,98358,WA,Nordland
10685,98372,WA,Puyallup
10686,98373,WA,Puyallup
10687,98375,WA,Puyallup
10688,98388,WA,Steilacoom
10689,98392,WA,Suquamish
10690,98422,WA,Tacoma
10691,98446,WA,Tacoma
10692,98527,WA,Bay Center
10693,98498,WA,Lakewood
10694,98516,WA,Olympia
10695,98524,WA,Allyn
10696,98535,WA,Copalis Beach
10697,98547,WA,Grayland
10698,98550,WA,Hoquiam
10699,98557,WA,Mccleary
10700,98559,WA,Malone
10701,98562,WA,Moclips
10702,98565,WA,Napavine
10703,98576,WA,Rainier
10704,98581,WA,Ryderwood
10705,98589,WA,Tenino
10706,98590,WA,Tokeland
10707,98607,WA,Camas
10708,98610,WA,Carson
10709,98617,WA,Dallesport
10710,98619,WA,Glenwood
10711,98641,WA,Oysterville
10712,98651,WA,Underwood
10713,98671,WA,Washougal
10714,98022,WA,Enumclaw
10715,98023,WA,Federal Way
10716,98026,WA,Edmonds
10717,98027,WA,Issaquah
10718,98029,WA,Issaquah
10719,98036,WA,Lynnwood
10720,98056,WA,Renton
10721,98058,WA,Renton
10722,98070,WA,Vashon
10723,98110,WA,Bainbridge Island
10724,98117,WA,Seattle
10725,98119,WA,Seattle
10726,98121,WA,Seattle
10727,98155,WA,Seattle
10728,98834,WA,Methow
10729,90014,CA,Los Angeles
10730,90026,CA,Los Angeles
10731,90033,CA,Los Angeles
10732,90038,CA,Los Angeles
10733,90040,CA,Los Angeles
10734,90044,CA,Los Angeles
10735,01854,MA,Lowell
10736,31905,GA,Fort Benning
10737,31069,GA,Perry
10738,31081,GA,Rupert
10739,31096,GA,Wrightsville
10740,31097,GA,Yatesville
10741,31211,GA,Macon
10742,31318,GA,Meldrim
10743,31516,GA,Blackshear
10744,31519,GA,Broxton
10745,31522,GA,Saint Simons Island
10746,31525,GA,Brunswick
10747,31546,GA,Jesup
10748,31548,GA,Kingsland
10749,31098,GA,Warner Robins
10750,31312,GA,Guyton
10751,31327,GA,Sapelo Island
10752,31820,GA,Midland
10753,31826,GA,Shiloh
10754,31827,GA,Talbotton
10755,31906,GA,Columbus
10756,31567,GA,West Green
10757,31523,GA,Brunswick
10758,31527,GA,Jekyll Island
10759,95355,CA,Modesto
10760,95450,CA,Jenner
10761,95589,CA,Whitethorn
10762,79347,TX,Muleshoe
10763,79379,TX,Whiteface
10764,79360,TX,Seminole
10765,79366,TX,Ransom Canyon
10766,79377,TX,Welch
10767,79381,TX,Wilson
10768,79382,TX,Wolfforth
10769,92410,CA,San Bernardino
10770,92503,CA,Riverside
10771,92532,CA,Lake Elsinore
10772,92555,CA,Moreno Valley
10773,92869,CA,Orange
10774,92124,CA,San Diego
10775,92225,CA,Blythe
10776,92231,CA,Calexico
10777,92234,CA,Cathedral City
10778,92253,CA,La Quinta
10779,92259,CA,Ocotillo
10780,92262,CA,Palm Springs
10781,92273,CA,Seeley
10782,92275,CA,Salton City
10783,92284,CA,Yucca Valley
10784,92285,CA,Landers
10785,92332,CA,Essex
10786,92026,CA,Escondido
10787,49818,MI,Cornell
10788,49805,MI,Allouez
10789,49812,MI,Carney
10790,27616,NC,Raleigh
10791,27816,NC,Castalia
10792,27839,NC,Halifax
10793,27842,NC,Henrico
10794,27844,NC,Hollister
10795,27853,NC,Margarettsville
10796,27869,NC,Rich Square
10797,27615,NC,Raleigh
10798,27807,NC,Bailey
10799,03597,NH,West Stewartstown
10800,03604,NH,Drewsville
10801,03740,NH,Bath
10802,03746,NH,Cornish Flat
10803,97136,OR,Rockaway Beach
10804,97213,OR,Portland
10805,97217,OR,Portland
10806,97220,OR,Portland
10807,97221,OR,Portland
10808,97006,OR,Beaverton
10809,97038,OR,Molalla
10810,97055,OR,Sandy
10811,97058,OR,The Dalles
10812,97064,OR,Vernonia
10813,97106,OR,Banks
10814,97107,OR,Bay City
10815,97109,OR,Buxton
10816,97112,OR,Cloverdale
10817,97115,OR,Dundee
10818,97140,OR,Sherwood
10819,97148,OR,Yamhill
10820,97219,OR,Portland
10821,97230,OR,Portland
10822,97459,OR,North Bend
10823,97470,OR,Roseburg
10824,97478,OR,Springfield
10825,97480,OR,Swisshome
10826,97489,OR,Walterville
10827,97492,OR,Westfir
10828,97502,OR,Central Point
10829,97520,OR,Ashland
10830,97524,OR,Eagle Point
10831,97527,OR,Grants Pass
10832,97530,OR,Jacksonville
10833,97532,OR,Merlin
10834,67654,KS,Norton
10835,67659,KS,Penokee
10836,67660,KS,Pfeifer
10837,67661,KS,Phillipsburg
10838,67665,KS,Russell
10839,67672,KS,Wakeeney
10840,67674,KS,Walker
10841,67701,KS,Colby
10842,67739,KS,Herndon
10843,67764,KS,Winona
10844,67801,KS,Dodge City
10845,67834,KS,Bucklin
10846,67841,KS,Ensign
10847,67140,KS,South Haven
10848,94021,CA,Loma Mar
10849,94022,CA,Los Altos
10850,94123,CA,San Francisco
10851,94521,CA,Concord
10852,94587,CA,Union City
10853,94060,CA,Pescadero
10854,94025,CA,Menlo Park
10855,94963,CA,San Geronimo
10856,94085,CA,Sunnyvale
10857,94158,CA,San Francisco
10858,94503,CA,American Canyon
10859,94505,CA,Discovery Bay
10860,94516,CA,Canyon
10861,94528,CA,Diablo
10862,94531,CA,Antioch
10863,94534,CA,Fairfield
10864,94548,CA,Knightsen
10865,94551,CA,Livermore
10866,94573,CA,Rutherford
10867,94575,CA,Moraga
10868,94582,CA,San Ramon
10869,94597,CA,Walnut Creek
10870,94613,CA,Oakland
10871,94720,CA,Berkeley
10872,94850,CA,Richmond
10873,94957,CA,Ross
10874,48843,MI,Howell
10875,48161,MI,Monroe
10876,51577,IA,Walnut
10877,98853,WA,Stratford
10878,98855,WA,Tonasket
10879,98856,WA,Twisp
10880,98922,WA,Cle Elum
10881,98926,WA,Ellensburg
10882,98643,WA,Rosburg
10883,98645,WA,Silverlake
10884,98648,WA,Stevenson
10885,98664,WA,Vancouver
10886,98665,WA,Vancouver
10887,98682,WA,Vancouver
10888,98686,WA,Vancouver
10889,98821,WA,Dryden
10890,98822,WA,Entiat
10891,98837,WA,Moses Lake
10892,98942,WA,Selah
10893,98055,WA,Renton
10894,98065,WA,Snoqualmie
10895,98103,WA,Seattle
10896,98112,WA,Seattle
10897,98144,WA,Seattle
10898,98208,WA,Everett
10899,98220,WA,Acme
10900,98221,WA,Anacortes
10901,98004,WA,Bellevue
10902,98005,WA,Bellevue
10903,98006,WA,Bellevue
10904,98007,WA,Bellevue
10905,98011,WA,Bothell
10906,49335,MI,Moline
10907,49340,MI,Remus
10908,49343,MI,Sand Lake
10909,49349,MI,White Cloud
10910,49412,MI,Fremont
10911,49415,MI,Fruitport
10912,49431,MI,Ludington
10913,49445,MI,Muskegon
10914,49451,MI,Ravenna
10915,49507,MI,Grand Rapids
10916,49509,MI,Wyoming
10917,49512,MI,Grand Rapids
10918,49622,MI,Central Lake
10919,49628,MI,Elberta
10920,49776,MI,Posen
10921,49779,MI,Rogers City
10922,49820,MI,Curtis
10923,49837,MI,Gladstone
10924,49849,MI,Ishpeming
10925,49866,MI,Negaunee
10926,49872,MI,Perkins
10927,49886,MI,Spalding
10928,49903,MI,Amasa
10929,49920,MI,Crystal Falls
10930,49947,MI,Marenisco
10931,49967,MI,Trout Creek
10932,49419,MI,Hamilton
10933,49423,MI,Holland
10934,49425,MI,Holton
10935,49428,MI,Jenison
10936,49457,MI,Twin Lake
10937,49508,MI,Grand Rapids
10938,49546,MI,Grand Rapids
10939,49613,MI,Arcadia
10940,49615,MI,Bellaire
10941,49621,MI,Cedar
10942,49623,MI,Chase
10943,49629,MI,Elk Rapids
10944,49632,MI,Falmouth
10945,49638,MI,Harrietta
10946,49643,MI,Interlochen
10947,49655,MI,Leroy
10948,49659,MI,Mancelona
10949,49663,MI,Manton
10950,49684,MI,Traverse City
10951,49706,MI,Alanson
10952,49710,MI,Barbeau
10953,49713,MI,Boyne Falls
10954,49720,MI,Charlevoix
10955,49747,MI,Hubbard Lake
10956,49726,MI,Drummond Island
10957,49727,MI,East Jordan
10958,49744,MI,Herron
10959,49757,MI,Mackinac Island
10960,20198,VA,The Plains
10961,80434,CO,Cowdrey
10962,80446,CO,Granby
10963,80447,CO,Grand Lake
10964,97137,OR,Saint Paul
10965,97324,OR,Alsea
10966,97057,OR,Shaniko
10967,97086,OR,Happy Valley
10968,97089,OR,Damascus
10969,97208,OR,Portland
10970,97239,OR,Portland
10971,97317,OR,Salem
10972,97322,OR,Albany
10973,97369,OR,Otter Rock
10974,97373,OR,Saint Benedict
10975,97384,OR,Mehama
10976,97388,OR,Gleneden Beach
10977,97471,OR,Roseburg
10978,97494,OR,Wilbur
10979,97495,OR,Winchester
10980,99659,AK,Saint Michael
10981,99640,AK,Nondalton
10982,99641,AK,Nunapitchuk
10983,99656,AK,Red Devil
10984,99660,AK,Saint Paul Island
10985,99680,AK,Tuntutuliak
10986,99682,AK,Tyonek
10987,99690,AK,Nightmute
10988,99692,AK,Dutch Harbor
10989,11716,NY,Bohemia
10990,11721,NY,Centerport
10991,11731,NY,East Northport
10992,11777,NY,Port Jefferson
10993,11783,NY,Seaford
10994,11786,NY,Shoreham
10995,11787,NY,Smithtown
10996,11793,NY,Wantagh
10997,11801,NY,Hicksville
10998,11933,NY,Calverton
10999,11939,NY,East Marion
11000,11946,NY,Hampton Bays
11001,11960,NY,Remsenburg
11002,11963,NY,Sag Harbor
11003,11971,NY,Southold
11004,11975,NY,Wainscott
11005,11509,NY,Atlantic Beach
11006,11552,NY,West Hempstead
11007,11375,NY,Forest Hills
11008,11420,NY,South Ozone Park
11009,11435,NY,Jamaica
11010,11553,NY,Uniondale
11011,11559,NY,Lawrence
11012,11565,NY,Malverne
11013,11545,NY,Glen Head
11014,11563,NY,Lynbrook
11015,11569,NY,Point Lookout
11016,11581,NY,Valley Stream
11017,11691,NY,Far Rockaway
11018,11701,NY,Amityville
11019,11720,NY,Centereach
11020,06511,CT,New Haven
11021,06513,CT,New Haven
11022,06514,CT,Hamden
11023,06524,CT,Bethany
11024,06605,CT,Bridgeport
11025,32669,FL,Newberry
11026,32692,FL,Suwannee
11027,32701,FL,Altamonte Springs
11028,32709,FL,Christmas
11029,32052,FL,Jasper
11030,32058,FL,Lawtey
11031,32038,FL,Fort White
11032,32059,FL,Lee
11033,32102,FL,Astor
11034,32114,FL,Daytona Beach
11035,32117,FL,Daytona Beach
11036,32118,FL,Daytona Beach
11037,32132,FL,Edgewater
11038,32137,FL,Palm Coast
11039,32174,FL,Ormond Beach
11040,32204,FL,Jacksonville
11041,32205,FL,Jacksonville
11042,32211,FL,Jacksonville
11043,32216,FL,Jacksonville
11044,32224,FL,Jacksonville
11045,32226,FL,Jacksonville
11046,32323,FL,Lanark Village
11047,32347,FL,Perry
11048,32408,FL,Panama City
11049,32713,FL,Debary
11050,32714,FL,Altamonte Springs
11051,32784,FL,Umatilla
11052,32789,FL,Winter Park
11053,32796,FL,Titusville
11054,32806,FL,Orlando
11055,32825,FL,Orlando
11056,32826,FL,Orlando
11057,32421,FL,Altha
11058,32433,FL,Defuniak Springs
11059,32437,FL,Ebro
11060,32438,FL,Fountain
11061,32444,FL,Lynn Haven
11062,32446,FL,Marianna
11063,32449,FL,Wewahitchka
11064,32062,FL,Mc Alpin
11065,32072,FL,Olustee
11066,32073,FL,Orange Park
11067,32084,FL,Saint Augustine
11068,32086,FL,Saint Augustine
11069,32095,FL,Saint Augustine
11070,32096,FL,White Springs
11071,32097,FL,Yulee
11072,17101,PA,Harrisburg
11073,17212,PA,Big Cove Tannery
11074,17220,PA,Dry Run
11075,17237,PA,Mont Alto
11076,11530,NY,Garden City
11077,11096,NY,Inwood
11078,11102,NY,Astoria
11079,11104,NY,Sunnyside
11080,11207,NY,Brooklyn
11081,95585,CA,Leggett
11082,95615,CA,Courtland
11083,95692,CA,Wheatland
11084,95742,CA,Rancho Cordova
11085,95961,CA,Olivehurst
11086,95121,CA,San Jose
11087,95461,CA,Middletown
11088,95542,CA,Garberville
11089,95543,CA,Gasquet
11090,95547,CA,Hydesville
11091,95549,CA,Kneeland
11092,95554,CA,Myers Flat
11093,95558,CA,Petrolia
11094,95565,CA,Scotia
11095,95568,CA,Somes Bar
11096,95605,CA,West Sacramento
11097,95618,CA,Davis
11098,95665,CA,Pine Grove
11099,95677,CA,Rocklin
11100,95691,CA,West Sacramento
11101,95625,CA,Elmira
11102,95626,CA,Elverta
11103,95627,CA,Esparto
11104,95632,CA,Galt
11105,95651,CA,Lotus
11106,95653,CA,Madison
11107,95655,CA,Mather
11108,36028,AL,Dozier
11109,36030,AL,Forest Home
11110,36034,AL,Glenwood
11111,36042,AL,Honoraville
11112,36046,AL,Lapine
11113,36054,AL,Millbrook
11114,36089,AL,Union Springs
11115,36104,AL,Montgomery
11116,36105,AL,Montgomery
11117,36116,AL,Montgomery
11118,36207,AL,Anniston
11119,36260,AL,Eastaboga
11120,36263,AL,Graham
11121,36265,AL,Jacksonville
11122,36267,AL,Millerville
11123,02780,MA,Taunton
11124,02808,RI,Bradford
11125,02812,RI,Carolina
11126,02818,RI,East Greenwich
11127,02825,RI,Foster
11128,02827,RI,Greene
11129,02857,RI,North Scituate
11130,02881,RI,Kingston
11131,02898,RI,Wyoming
11132,06796,CT,West Cornwall
11133,06804,CT,Brookfield
11134,54913,WI,Appleton
11135,49774,MI,Pickford
11136,49793,MI,Trout Lake
11137,49802,MI,Kingsford
11138,49808,MI,Big Bay
11139,49816,MI,Chatham
11140,49835,MI,Garden
11141,49840,MI,Gulliver
11142,17748,PA,Mc Elhattan
11143,17760,PA,North Bend
11144,17801,PA,Sunbury
11145,17834,PA,Kulpmont
11146,17844,PA,Mifflinburg
11147,17865,PA,Potts Grove
